firm	ano	worker	rem	horas	exp	idade	edu	sex
2354701	2007	34061866	3.71	44	99	46	16	M
2354701	2007	34061868	3.3499999	44	90	44	17	M
2354701	2007	34061869	9.2200003	44	104	43	17	M
2354701	2007	34061871	2.23	44	95	26	17	M
2354701	2007	34061873	1.03	44	19.200001	18	17	F
2354701	2007	34061874	1.38	44	21	51	17	F
2354701	2007	34061875	1.34	44	9	18	17	M
2354701	2007	34061877	1	44	11	17	16	F
2354701	2007	38804913	1	44	64	25	16	M
2354701	2007	44400477	1.76	44	110.5	37	17	F
2354701	2007	53842761	2.8099999	44	41	53	17	M
2354701	2007	106370003	3.9100001	44	93	30	17	M
2354701	2008	34061865	1.58	44	39	52	15	F
2354701	2008	34061866	3.8099999	44	111	47	16	M
2354701	2008	34061868	3.25	44	98	45	17	M
2354701	2008	34061869	8.9899998	44	116	44	17	M
2354701	2008	34061871	2.1800001	44	107	27	17	M
2354701	2008	34061872	3.6400001	44	90	25	17	M
2354701	2008	34061873	1.03	44	31.200001	19	17	F
2354701	2008	34061874	1.41	44	33	52	17	F
2354701	2008	34061875	1.37	44	21	19	17	M
2354701	2008	34061876	2.48	44	20	27	19	M
2354701	2008	34061877	1.03	44	23	18	16	F
2354701	2008	44400477	1.72	44	122.5	38	17	F
2354701	2008	106370003	3.8199999	44	105	31	17	M
2354701	2009	34061865	1.5	44	51	53	15	F
2354701	2009	34061866	3.6300001	44	123	48	16	M
2354701	2009	34061867	3.28	44	108	48	12	F
2354701	2009	34061868	3.28	44	108	46	17	M
2354701	2009	34061869	8.5600004	44	128	45	17	M
2354701	2009	34061870	3.27	44	98	31	16	M
2354701	2009	34061871	2.0699999	44	119	28	17	M
2354701	2009	34061872	3.1800001	44	102	26	17	M
2354701	2009	34061873	1.0700001	20	36.599998	20	18	F
2354701	2009	34061874	1.37	44	45	53	17	F
2354701	2009	34061875	1.37	44	33	20	17	M
2354701	2009	34061876	2.4200001	44	32	28	19	M
2354701	2009	34061877	1.0700001	20	28.5	19	18	F
2354701	2009	44400477	1.67	44	131.5	39	17	F
2354701	2009	106370003	3.77	44	107	32	17	M
2354701	2010	34061865	1.46	44	63	54	15	F
2354701	2010	34061866	3.48	44	132	49	16	M
2354701	2010	34061867	3.23	44	120	49	12	F
2354701	2010	34061868	3.23	44	120	47	17	M
2354701	2010	34061869	8.1899996	44	137	46	17	M
2354701	2010	34061870	3.1300001	44	107	32	16	M
2354701	2010	34061871	2.02	44	125	29	17	M
2354701	2010	34061872	3.1900001	44	114	27	17	M
2354701	2010	34061873	1	20	38	21	18	F
2354701	2010	34061874	1.49	44	54	54	17	F
2354701	2010	34061875	1.54	44	36	21	17	M
2354701	2010	34061876	2.3099999	44	41	29	19	M
2354701	2010	34061877	1	20	29.799999	20	18	F
2354701	2010	44400477	2.04	44	137.5	40	17	F
2354701	2010	44793191	1.98	44	55	25	15	M
2354701	2010	45039195	3.02	44	44	53	18	M
2354701	2010	53842761	3.01	44	45	38	17	M
2354702	2005	36730059	2.27	44	36	22	17	M
2354702	2005	38775290	2.0599999	44	64	24	17	M
2354702	2005	103961218	2.9100001	44	94	34	17	M
2354702	2006	38775290	1.95	44	76	25	17	M
2354702	2006	103961218	2.8499999	44	106	35	17	M
2354702	2007	36751218	1.78	44	17	41	17	M
2354702	2007	38775290	2.29	44	81	26	17	M
2354702	2007	103961218	2.6500001	44	118	36	17	M
2354702	2007	108563155	1.9	44	48	26	17	M
2354702	2008	103961218	2.47	44	130	37	17	M
2354702	2008	108563155	1.8	44	60	27	17	M
2354702	2009	34090520	1.59	44	36	28	17	M
2354702	2009	103961218	2.3099999	44	141	38	17	M
2354702	2009	108563155	1.76	44	72	28	17	M
2354702	2010	53842762	1.59	44	11	20	17	M
2354702	2010	108563155	1.72	44	84	29	17	M
2354703	2005	34061878	2.0899999	44	75	52	17	M
2354703	2005	34061879	2.3099999	44	121	50	12	M
2354703	2005	34061881	1.91	44	79	26	18	F
2354703	2005	38115478	1.5	44	53	29	16	F
2354703	2005	38115479	1.48	44	64	24	16	F
2354703	2005	40722066	1.71	44	28	20	17	M
2354703	2005	40722531	1.5	44	24	21	17	M
2354703	2005	44384272	2.4300001	44	95	52	12	M
2354703	2005	45876714	2.4200001	44	100	34	12	M
2354703	2005	46344435	2.4200001	44	81	27	15	M
2354703	2005	53158276	1.71	44	6	36	14	M
2354703	2005	61512626	1.01	44	4	21	15	F
2354703	2005	108536621	1.9	44	67	26	16	M
2354703	2006	34061878	2.23	44	83	53	17	M
2354703	2006	34061879	0	44	127	51	12	M
2354703	2006	34061880	2.0699999	44	22	43	13	M
2354703	2006	34061881	2	44	91	27	18	F
2354703	2006	38115478	1.5	44	65	30	16	F
2354703	2006	38115479	1.5	44	76	25	16	F
2354703	2006	38115480	1	44	18	20	17	F
2354703	2006	39381894	1.5	44	132	27	17	M
2354703	2006	40722066	1.64	44	40	21	17	M
2354703	2006	44384272	2.3199999	44	105	53	12	M
2354703	2006	44384272	2.3699999	44	105	53	12	M
2354703	2006	44752068	2.0599999	44	63	27	15	M
2354703	2006	45876714	2.3699999	44	112	35	12	M
2354703	2006	45876714	2.3199999	44	112	35	12	M
2354703	2006	45876715	1.42	44	39	21	14	M
2354703	2006	46344435	2.23	44	93	28	15	M
2354703	2006	53158276	1.71	44	7	37	14	M
2354703	2006	54365385	1.42	44	3	18	16	M
2354703	2006	108536621	2.8	44	79	27	16	M
2354703	2006	108536621	1.86	44	79	27	16	M
2354703	2007	34061878	2.22	44	95	54	17	M
2354703	2007	34061881	2	44	103	28	19	F
2354703	2007	34061881	2	44	103	28	19	F
2354703	2007	34061882	1.84	44	68	23	16	M
2354703	2007	38115478	1.5	44	72	31	16	F
2354703	2007	38115478	1.5	44	72	31	16	F
2354703	2007	38115479	1.54	44	88	26	17	F
2354703	2007	38115480	1.41	44	30	21	17	F
2354703	2007	40722066	1.4299999	44	52	22	17	M
2354703	2007	44384272	2.3199999	44	116	54	12	M
2354703	2007	44400478	1.5	44	6	17	15	M
2354703	2007	44534921	1.99	44	70	27	15	M
2354703	2007	44752068	2.01	44	74	28	15	M
2354703	2007	45876714	2.3800001	44	124	36	12	M
2354703	2007	45876715	1.42	44	51	22	14	M
2354703	2007	83542079	1.5700001	44	23	21	14	M
2354703	2007	108536621	2.8699999	44	91	28	16	M
2354703	2008	34061878	2.23	44	100	55	17	M
2354703	2008	34061879	0	44	139	53	12	M
2354703	2008	34061880	0	44	34	45	13	M
2354703	2008	34061881	2	44	115	29	19	F
2354703	2008	34061882	1.8200001	44	80	24	16	M
2354703	2008	34061883	1.5700001	44	2	22	14	M
2354703	2008	38115478	1.46	44	84	32	16	F
2354703	2008	38115479	1.54	44	90	27	17	F
2354703	2008	43581464	1.05	44	12	18	14	M
2354703	2008	44400478	1.4299999	44	18	18	15	M
2354703	2008	114716589	2.24	44	106	32	16	M
2354703	2009	34061878	2.5	44	110	56	17	M
2354703	2009	34061879	0	44	151	54	12	M
2354703	2009	34061880	0	44	46	46	13	M
2354703	2009	34061881	2.1099999	44	127	30	19	F
2354703	2009	34061882	1.96	44	92	25	16	M
2354703	2009	34061883	1.53	44	8	23	14	M
2354703	2009	35867158	2.3599999	44	132	43	15	M
2354703	2009	38115478	1.6	44	96	33	16	F
2354703	2009	44400478	1.48	44	26	19	15	M
2354703	2009	108536621	2.97	44	103	30	16	M
2354703	2009	114716589	2.3499999	44	118	33	16	M
2354703	2009	114716589	2.27	44	118	33	16	M
2354703	2010	34061878	2.6700001	44	122	57	17	M
2354703	2010	34061879	0	44	163	55	12	M
2354703	2010	34061880	0	44	58	47	13	M
2354703	2010	34061881	2.1900001	44	139	31	19	F
2354703	2010	34061882	1.6799999	44	102	26	16	M
2354703	2010	34061883	1.5599999	44	17	24	14	M
2354703	2010	35867158	2.49	44	144	44	17	M
2354703	2010	44400478	1.52	44	37	20	15	M
2354703	2010	45876713	2.47	44	85	39	14	M
2354703	2010	45876715	1.96	44	77	25	14	M
2354703	2010	108536621	3.1199999	44	109	31	16	M
2354703	2010	114716589	2.1600001	44	130	34	16	M
2354704	2005	34061884	1.6900001	44	108	26	16	M
2354704	2005	34061886	1.42	44	36	24	17	F
2354704	2006	34061884	1.5599999	44	120	27	16	M
2354704	2006	34061886	1.45	44	48	25	17	F
2354704	2007	34061884	1.62	44	132	28	16	M
2354704	2007	34061885	1.45	44	80	26	16	M
2354704	2007	34061886	1.62	44	60	26	17	F
2354704	2008	34061884	1.58	44	144	29	16	M
2354704	2008	34061885	1.54	44	92	27	16	M
2354704	2008	34061886	1.54	44	72	27	17	F
2354704	2009	34061884	1.53	44	156	30	16	M
2354704	2009	34061885	1.52	44	104	28	16	M
2354704	2009	34061886	1.52	44	84	28	17	F
2354704	2010	34061884	1.47	44	168	31	16	M
2354704	2010	34061885	1.47	44	116	29	16	M
2354704	2010	34061886	1.47	44	96	29	17	F
2354705	2005	41291647	1.75	44	38	25	17	F
2354705	2006	41291647	1.64	44	50	26	17	F
2354705	2006	41291647	1.49	44	50	26	17	F
2354705	2007	41291647	1.5	44	62	27	17	F
2354705	2008	34061887	1.45	44	11	19	17	F
2354705	2009	34061887	1.51	44	23	20	17	F
2354705	2010	34061887	1.45	44	35	21	18	F
2354706	2005	34061888	1.83	44	73.099998	23	15	M
2354706	2005	86857720	1.75	44	4	21	16	M
2354706	2006	34061888	1.6900001	44	85.099998	30	15	M
2354706	2006	86857720	1.71	44	16	22	16	M
2354706	2007	34061888	1.58	44	97.099998	31	17	M
2354706	2007	86857720	1.59	44	28	23	17	M
2354706	2008	34061888	1.5700001	44	109.1	32	17	M
2354706	2008	34061890	1.53	44	6	23	17	M
2354706	2008	86857720	1.5700001	44	40	24	17	M
2354706	2009	34061888	1.5	44	121.1	33	17	M
2354706	2009	34061889	1.48	44	12	25	17	M
2354706	2009	34061890	1.45	44	18	24	17	M
2354706	2010	34061888	1.9299999	44	133.10001	31	17	M
2354706	2010	34061889	1.47	44	15	26	17	M
2354706	2010	34061890	1.4400001	44	30	25	17	M
2354707	2005	34061891	1.58	44	50	23	17	F
2354707	2005	35639495	1.08	44	3	19	17	F
2354707	2005	41533263	1.48	44	27	20	17	F
2354707	2005	113428347	1.66	44	54	32	15	M
2354707	2006	34061891	1.53	44	58	24	17	F
2354707	2006	34585104	1.01	44	9	19	18	F
2354707	2006	35639495	1.08	44	8	20	17	F
2354707	2006	111068563	.99000001	44	7	17	16	F
2354707	2006	113428347	1.55	44	66	33	15	M
2354707	2007	34061891	1.23	44	67	25	17	F
2354707	2007	35639495	.98000002	44	14	21	17	F
2354707	2007	41533263	1.04	44	38	22	17	F
2354707	2007	113428347	1.5700001	44	71	34	15	M
2354707	2008	34061891	1.16	44	79	26	17	F
2354707	2008	41533263	1.15	44	48.099998	23	17	F
2354707	2008	113428347	1.27	44	79	35	17	M
2354707	2009	34061891	1.11	44	91	27	17	F
2354707	2009	41450577	1.04	44	50	25	17	F
2354707	2010	34061891	1.08	44	103	28	17	F
2354707	2010	53135128	1	44	2	19	17	F
2354708	2005	15333499	2.5599999	44	123	55	14	M
2354708	2005	22083582	2.0999999	44	93	33	14	M
2354708	2005	34061894	2.6800001	44	139	42	13	M
2354708	2005	34061895	2.78	44	100	36	14	M
2354708	2005	34061897	3	44	24	36	14	M
2354708	2005	34061898	1.3099999	44	22	33	14	M
2354708	2005	34061899	2.4400001	44	113	41	13	M
2354708	2005	34061907	2.0599999	44	106	31	17	F
2354708	2005	34061909	4.0700002	44	102	30	15	M
2354708	2005	34061910	3.5599999	44	106	29	15	M
2354708	2005	34061912	2.8599999	44	92	24	15	M
2354708	2005	34061915	2.72	44	74	24	15	M
2354708	2005	34061917	2.6199999	44	15	25	15	M
2354708	2005	34061918	2.29	44	36	23	15	M
2354708	2005	34061923	2.1700001	44	14	19	17	M
2354708	2005	34808506	2.8	44	89	44	15	M
2354708	2005	36317458	2.45	44	94	56	15	M
2354708	2005	36530486	2.1099999	44	110	29	14	M
2354708	2005	36765475	13.52	44	97	29	19	M
2354708	2005	37080319	4.2600002	44	79	23	17	M
2354708	2005	39493629	2.3699999	44	89.900002	28	14	M
2354708	2005	40612352	2.54	44	25	37	14	M
2354708	2005	42592863	3.9200001	44	108	28	15	M
2354708	2005	43189692	3.01	44	128	34	15	M
2354708	2005	43619013	3.45	44	57	37	15	M
2354708	2005	43762071	3.28	44	40	32	17	M
2354708	2005	43924577	2.6300001	44	26	30	15	M
2354708	2005	44107409	3.8399999	44	44	28	14	M
2354708	2005	44107412	2.0799999	44	68	28	17	F
2354708	2005	44270568	2.23	44	86	36	14	M
2354708	2005	44400482	2.6099999	44	87.5	47	14	M
2354708	2005	44400483	2.71	44	104	40	15	M
2354708	2005	44400485	2.51	44	111	35	15	M
2354708	2005	44400487	3.8599999	44	120	29	14	M
2354708	2005	44400488	1.9	44	70	28	13	M
2354708	2005	44400490	2.74	44	4	18	15	M
2354708	2005	44698556	5.0900002	44	108	56	15	M
2354708	2005	47112837	2.4000001	44	17	43	15	M
2354708	2005	60344425	3.8800001	44	50	38	14	M
2354708	2005	68061728	2.0999999	44	124	49	14	M
2354708	2005	69538854	2.1800001	44	131	63	13	M
2354708	2005	71642802	5.6799998	44	130	44	17	M
2354708	2005	74356767	2.53	44	26	32	14	M
2354708	2005	103403849	2.3699999	44	94	33	15	M
